open_time_ms,close
1789691396000,2440.38000000
1789691397000,2440.38000000
1789691398000,2440.38000000
1789691399000,2440.38000000
1789691400000,2440.39000000
1789691401000,2440.89000000
1789691402000,2440.90000000
1789691403000,2441.31000000
1789691404000,2441.30000000
1789691405000,2441.30000000
1789691406000,2441.31000000
1789691407000,2441.30000000
1789691408000,2441.20000000
1789691409000,2441.06000000
1789691410000,2441.07000000
1789691411000,2441.07000000
1789691412000,2441.07000000
1789691413000,2441.07000000
1789691414000,2441.06000000
1789691415000,2441.06000000
1789691416000,2441.06000000
1789691417000,2441.07000000
1789691418000,2441.07000000
1789691419000,2441.07000000
1789691420000,2441.07000000
1789691421000,2441.07000000
1789691422000,2441.07000000
1789691423000,2441.07000000
1789691424000,2441.07000000
1789691425000,2441.08000000
1789691426000,2441.08000000
1789691427000,2441.08000000
1789691428000,2441.09000000
1789691429000,2441.09000000
1789691430000,2441.09000000
1789691431000,2441.09000000
1789691432000,2441.09000000
1789691433000,2441.09000000
1789691434000,2441.09000000
1789691435000,2441.09000000
1789691436000,2441.09000000
1789691437000,2441.08000000
1789691438000,2440.99000000
1789691439000,2440.43000000
1789691440000,2440.43000000
1789691441000,2440.43000000
1789691442000,2440.43000000
1789691443000,2440.43000000
1789691444000,2440.43000000
1789691445000,2440.43000000
1789691446000,2440.43000000
1789691447000,2440.43000000
1789691448000,2440.43000000
1789691449000,2440.76000000
1789691450000,2440.77000000
1789691451000,2440.77000000
1789691452000,2440.76000000
1789691453000,2440.76000000
1789691454000,2440.76000000
1789691455000,2440.76000000
1789691456000,2440.77000000
1789691457000,2440.77000000
1789691458000,2441.09000000
1789691459000,2441.09000000
1789691460000,2441.09000000
1789691461000,2441.09000000
1789691462000,2441.09000000
1789691463000,2441.09000000
1789691464000,2441.09000000
1789691465000,2441.09000000
1789691466000,2441.09000000
1789691467000,2441.09000000
1789691468000,2441.09000000
1789691469000,2441.09000000
1789691470000,2441.09000000
1789691471000,2441.09000000
1789691472000,2441.09000000
1789691473000,2441.09000000
1789691474000,2441.09000000
1789691475000,2441.08000000
1789691476000,2441.09000000
1789691477000,2441.08000000
1789691478000,2441.09000000
1789691479000,2441.09000000
1789691480000,2441.09000000
1789691481000,2441.09000000
1789691482000,2441.08000000
1789691483000,2441.09000000
1789691484000,2441.09000000
1789691485000,2441.09000000
1789691486000,2441.08000000
1789691487000,2441.09000000
1789691488000,2441.09000000
1789691489000,2441.09000000
1789691490000,2441.08000000
1789691491000,2441.08000000
1789691492000,2441.09000000
1789691493000,2441.09000000
1789691494000,2441.09000000
1789691495000,2441.08000000
1789691496000,2441.08000000
1789691497000,2441.09000000
1789691498000,2441.08000000
1789691499000,2441.08000000
1789691500000,2441.08000000
1789691501000,2441.08000000
1789691502000,2440.57000000
1789691503000,2440.58000000
1789691504000,2440.58000000
1789691505000,2440.58000000
1789691506000,2440.58000000
1789691507000,2440.57000000
1789691508000,2440.57000000
1789691509000,2440.57000000
1789691510000,2440.57000000
1789691511000,2440.62000000
1789691512000,2440.62000000
1789691513000,2440.62000000
1789691514000,2440.62000000
1789691515000,2440.62000000
1789691516000,2440.62000000
1789691517000,2440.62000000
1789691518000,2440.62000000
1789691519000,2440.62000000
1789691520000,2440.62000000
1789691521000,2440.62000000
1789691522000,2440.62000000
1789691523000,2440.56000000
1789691524000,2440.50000000
1789691525000,2440.50000000
1789691526000,2440.50000000
1789691527000,2440.50000000
1789691528000,2440.50000000
1789691529000,2440.50000000
1789691530000,2440.50000000
1789691531000,2440.50000000
1789691532000,2440.49000000
1789691533000,2440.50000000
1789691534000,2440.50000000
1789691535000,2440.50000000
1789691536000,2440.50000000
1789691537000,2441.09000000
1789691538000,2441.31000000
1789691539000,2441.74000000
1789691540000,2441.74000000
1789691541000,2441.73000000
1789691542000,2441.74000000
1789691543000,2441.74000000
1789691544000,2441.74000000
1789691545000,2441.74000000
1789691546000,2441.74000000
1789691547000,2441.73000000
1789691548000,2441.74000000
1789691549000,2441.74000000
1789691550000,2441.74000000
1789691551000,2441.74000000
1789691552000,2441.74000000
1789691553000,2441.74000000
1789691554000,2441.75000000
1789691555000,2441.74000000
1789691556000,2441.74000000
1789691557000,2443.01000000
1789691558000,2442.70000000
1789691559000,2442.59000000
1789691560000,2442.59000000
1789691561000,2442.51000000
1789691562000,2442.47000000
1789691563000,2442.46000000
1789691564000,2442.47000000
1789691565000,2442.47000000
1789691566000,2442.47000000
1789691567000,2442.47000000
1789691568000,2442.47000000
1789691569000,2442.47000000
1789691570000,2442.46000000
1789691571000,2442.46000000
1789691572000,2442.46000000
1789691573000,2442.29000000
1789691574000,2442.29000000
1789691575000,2442.29000000
1789691576000,2442.45000000
1789691577000,2442.45000000
1789691578000,2442.45000000
1789691579000,2442.45000000
1789691580000,2442.45000000
1789691581000,2442.45000000
1789691582000,2442.75000000
1789691583000,2442.75000000
1789691584000,2442.75000000
1789691585000,2443.18000000
1789691586000,2443.18000000
1789691587000,2443.18000000
1789691588000,2443.19000000
1789691589000,2443.19000000
1789691590000,2443.73000000
1789691591000,2443.73000000
1789691592000,2443.72000000
1789691593000,2443.81000000
1789691594000,2443.96000000
1789691595000,2444.16000000
1789691596000,2444.16000000
1789691597000,2444.17000000
1789691598000,2444.17000000
1789691599000,2444.17000000
1789691600000,2444.12000000
1789691601000,2444.12000000
1789691602000,2444.11000000
1789691603000,2444.12000000
1789691604000,2444.12000000
1789691605000,2444.12000000
1789691606000,2444.12000000
1789691607000,2444.12000000
1789691608000,2443.93000000
1789691609000,2443.92000000
1789691610000,2443.93000000
1789691611000,2443.93000000
1789691612000,2443.93000000
1789691613000,2443.92000000
1789691614000,2443.92000000
1789691615000,2443.92000000
1789691616000,2443.92000000
1789691617000,2443.92000000
1789691618000,2443.93000000
1789691619000,2443.93000000
1789691620000,2443.92000000
1789691621000,2443.92000000
1789691622000,2443.92000000
1789691623000,2443.84000000
1789691624000,2443.84000000
1789691625000,2443.85000000
1789691626000,2443.84000000
1789691627000,2443.85000000
1789691628000,2443.85000000
1789691629000,2443.85000000
1789691630000,2443.85000000
1789691631000,2443.85000000
1789691632000,2443.84000000
1789691633000,2443.85000000
1789691634000,2443.85000000
1789691635000,2443.85000000
1789691636000,2443.85000000
1789691637000,2443.85000000
1789691638000,2443.85000000
1789691639000,2443.85000000
1789691640000,2443.85000000
1789691641000,2444.10000000
1789691642000,2444.10000000
1789691643000,2444.11000000
1789691644000,2444.11000000
1789691645000,2444.11000000
1789691646000,2444.11000000
1789691647000,2444.11000000
1789691648000,2444.11000000
1789691649000,2444.11000000
1789691650000,2444.10000000
1789691651000,2444.10000000
1789691652000,2444.10000000
1789691653000,2444.11000000
1789691654000,2444.11000000
1789691655000,2444.11000000
1789691656000,2444.17000000
1789691657000,2444.17000000
1789691658000,2444.17000000
1789691659000,2444.57000000
1789691660000,2444.54000000
1789691661000,2444.32000000
1789691662000,2444.30000000
1789691663000,2444.30000000
1789691664000,2444.30000000
1789691665000,2444.30000000
1789691666000,2444.30000000
1789691667000,2444.12000000
1789691668000,2444.10000000
1789691669000,2444.10000000
1789691670000,2444.10000000
1789691671000,2444.01000000
1789691672000,2444.01000000
1789691673000,2444.01000000
1789691674000,2444.01000000
1789691675000,2444.01000000
1789691676000,2444.01000000
1789691677000,2444.01000000
1789691678000,2444.01000000
1789691679000,2444.01000000
1789691680000,2444.02000000
1789691681000,2444.02000000
1789691682000,2444.02000000
1789691683000,2444.23000000
1789691684000,2444.22000000
1789691685000,2444.22000000
1789691686000,2444.22000000
1789691687000,2444.22000000
1789691688000,2444.22000000
1789691689000,2444.23000000
1789691690000,2444.23000000
1789691691000,2444.22000000
1789691692000,2444.22000000
1789691693000,2444.22000000
1789691694000,2444.22000000
1789691695000,2444.37000000
1789691696000,2444.36000000
1789691697000,2444.37000000
1789691698000,2444.42000000
1789691699000,2444.42000000
1789691700000,2444.42000000
1789691701000,2444.30000000
1789691702000,2444.31000000
1789691703000,2444.30000000
1789691704000,2444.30000000
1789691705000,2444.30000000
1789691706000,2444.30000000
1789691707000,2444.30000000
1789691708000,2444.28000000
1789691709000,2444.02000000
1789691710000,2444.02000000
1789691711000,2443.86000000
1789691712000,2443.73000000
1789691713000,2443.68000000
1789691714000,2443.68000000
1789691715000,2443.59000000
1789691716000,2443.59000000
1789691717000,2443.59000000
1789691718000,2443.59000000
1789691719000,2443.59000000
1789691720000,2443.59000000
1789691721000,2443.59000000
1789691722000,2443.59000000
1789691723000,2443.59000000
1789691724000,2443.58000000
1789691725000,2443.59000000
1789691726000,2443.58000000
1789691727000,2443.59000000
1789691728000,2443.58000000
1789691729000,2443.58000000
1789691730000,2443.58000000
1789691731000,2443.58000000
1789691732000,2443.58000000
1789691733000,2443.58000000
1789691734000,2443.58000000
1789691735000,2443.58000000
1789691736000,2443.58000000
1789691737000,2443.59000000
1789691738000,2443.59000000
1789691739000,2443.59000000
1789691740000,2443.59000000
1789691741000,2443.59000000
1789691742000,2443.59000000
1789691743000,2443.59000000
1789691744000,2443.59000000
1789691745000,2443.59000000
1789691746000,2443.59000000
1789691747000,2443.59000000
1789691748000,2443.59000000
1789691749000,2443.60000000
1789691750000,2443.60000000
1789691751000,2443.60000000
1789691752000,2443.60000000
1789691753000,2443.60000000
1789691754000,2443.60000000
1789691755000,2443.60000000
1789691756000,2443.60000000
1789691757000,2443.52000000
1789691758000,2443.52000000
1789691759000,2443.42000000
1789691760000,2443.01000000
1789691761000,2443.01000000
1789691762000,2443.01000000
1789691763000,2443.01000000
1789691764000,2443.01000000
1789691765000,2443.01000000
1789691766000,2443.01000000
1789691767000,2443.01000000
1789691768000,2443.01000000
1789691769000,2443.01000000
1789691770000,2443.01000000
1789691771000,2443.01000000
1789691772000,2443.01000000
1789691773000,2443.00000000
1789691774000,2443.00000000
1789691775000,2442.90000000
1789691776000,2442.90000000
1789691777000,2442.90000000
1789691778000,2442.90000000
1789691779000,2442.90000000
1789691780000,2442.89000000
1789691781000,2442.89000000
1789691782000,2442.65000000
1789691783000,2442.32000000
1789691784000,2442.32000000
1789691785000,2442.32000000
1789691786000,2442.04000000
1789691787000,2442.04000000
1789691788000,2442.04000000
1789691789000,2442.04000000
1789691790000,2442.04000000
1789691791000,2442.04000000
1789691792000,2442.05000000
1789691793000,2442.05000000
1789691794000,2442.05000000
1789691795000,2441.61000000
1789691796000,2441.62000000
1789691797000,2441.61000000
1789691798000,2441.61000000
1789691799000,2441.61000000
1789691800000,2441.61000000
1789691801000,2441.61000000
1789691802000,2441.62000000
