open_time_ms,close
1789700680000,102.78000000
1789700681000,102.78000000
1789700682000,102.78000000
1789700683000,102.78000000
1789700684000,102.79000000
1789700685000,102.79000000
1789700686000,102.80000000
1789700687000,102.80000000
1789700688000,102.79000000
1789700689000,102.80000000
1789700690000,102.81000000
1789700691000,102.81000000
1789700692000,102.81000000
1789700693000,102.81000000
1789700694000,102.80000000
1789700695000,102.81000000
1789700696000,102.80000000
1789700697000,102.81000000
1789700698000,102.81000000
1789700699000,102.81000000
1789700700000,102.81000000
1789700701000,102.81000000
1789700702000,102.81000000
1789700703000,102.81000000
1789700704000,102.81000000
1789700705000,102.81000000
1789700706000,102.80000000
1789700707000,102.80000000
1789700708000,102.80000000
1789700709000,102.80000000
1789700710000,102.80000000
1789700711000,102.80000000
1789700712000,102.80000000
1789700713000,102.80000000
1789700714000,102.80000000
1789700715000,102.82000000
1789700716000,102.82000000
1789700717000,102.81000000
1789700718000,102.81000000
1789700719000,102.81000000
1789700720000,102.81000000
1789700721000,102.84000000
1789700722000,102.83000000
1789700723000,102.83000000
1789700724000,102.83000000
1789700725000,102.83000000
1789700726000,102.84000000
1789700727000,102.83000000
1789700728000,102.83000000
1789700729000,102.84000000
1789700730000,102.86000000
1789700731000,102.86000000
1789700732000,102.87000000
1789700733000,102.87000000
1789700734000,102.86000000
1789700735000,102.87000000
1789700736000,102.86000000
1789700737000,102.87000000
1789700738000,102.86000000
1789700739000,102.86000000
1789700740000,102.86000000
1789700741000,102.86000000
1789700742000,102.87000000
1789700743000,102.86000000
1789700744000,102.87000000
1789700745000,102.87000000
1789700746000,102.87000000
1789700747000,102.87000000
1789700748000,102.87000000
1789700749000,102.89000000
1789700750000,102.89000000
1789700751000,102.88000000
1789700752000,102.89000000
1789700753000,102.89000000
1789700754000,102.89000000
1789700755000,102.89000000
1789700756000,102.88000000
1789700757000,102.90000000
1789700758000,102.91000000
1789700759000,102.91000000
1789700760000,102.90000000
1789700761000,102.90000000
1789700762000,102.90000000
1789700763000,102.90000000
1789700764000,102.90000000
1789700765000,102.90000000
1789700766000,102.90000000
1789700767000,102.92000000
1789700768000,102.93000000
1789700769000,102.92000000
1789700770000,102.92000000
1789700771000,102.91000000
1789700772000,102.92000000
1789700773000,102.93000000
1789700774000,102.93000000
1789700775000,102.93000000
1789700776000,102.93000000
1789700777000,102.93000000
1789700778000,102.93000000
1789700779000,102.93000000
1789700780000,102.92000000
1789700781000,102.93000000
1789700782000,102.94000000
1789700783000,102.94000000
1789700784000,102.94000000
1789700785000,102.94000000
1789700786000,102.95000000
1789700787000,102.97000000
1789700788000,102.97000000
1789700789000,102.98000000
1789700790000,102.96000000
1789700791000,102.95000000
1789700792000,102.95000000
1789700793000,102.94000000
1789700794000,102.97000000
1789700795000,102.96000000
1789700796000,102.97000000
1789700797000,102.96000000
1789700798000,102.99000000
1789700799000,102.99000000
1789700800000,103.01000000
1789700801000,103.01000000
1789700802000,103.00000000
1789700803000,103.00000000
1789700804000,103.00000000
1789700805000,103.00000000
1789700806000,102.99000000
1789700807000,103.00000000
1789700808000,103.01000000
1789700809000,103.02000000
1789700810000,103.02000000
1789700811000,103.00000000
1789700812000,103.00000000
1789700813000,103.00000000
1789700814000,102.99000000
1789700815000,103.00000000
1789700816000,102.99000000
1789700817000,103.00000000
1789700818000,103.00000000
1789700819000,103.00000000
1789700820000,103.02000000
1789700821000,103.02000000
1789700822000,103.02000000
1789700823000,103.02000000
1789700824000,103.02000000
1789700825000,103.01000000
1789700826000,103.01000000
1789700827000,103.03000000
